AL, 01, 2005080100, 03, HWRF, 045, 180N,  461W,  54,  981, XX,  50, NEQ, 0058, 0000, 0000, 0044,    0,    0,  38,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 046, 181N,  462W,  57,  981, XX,  34, NEQ, 0131, 0143, 0144, 0137,    0,    0,  41,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 046, 181N,  462W,  57,  981, XX,  50, NEQ, 0060, 0000, 0000, 0050,    0,    0,  41,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 047, 181N,  464W,  60,  981, XX,  34, NEQ, 0128, 0138, 0147, 0131,    0,    0,  38,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 047, 181N,  464W,  60,  981, XX,  50, NEQ, 0063, 0000, 0000, 0054,    0,    0,  38,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 048, 182N,  465W,  59,  981, XX,  34, NEQ, 0131, 0147, 0148, 0124,    0,    0,  45,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 048, 182N,  465W,  59,  981, XX,  50, NEQ, 0065, 0000, 0000, 0052,    0,    0,  45,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 049, 182N,  467W,  61,  981, XX,  34, NEQ, 0128, 0153, 0150, 0129,    0,    0,  51,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 049, 182N,  467W,  61,  981, XX,  50, NEQ, 0072, 0000, 0000, 0052,    0,    0,  51,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 050, 183N,  469W,  61,  981, XX,  34, NEQ, 0139, 0156, 0156, 0129,    0,    0,  46,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 050, 183N,  469W,  61,  981, XX,  50, NEQ, 0071, 0000, 0000, 0061,    0,    0,  46,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 051, 183N,  471W,  60,  980, XX,  34, NEQ, 0136, 0158, 0161, 0136,    0,    0,  35,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 051, 183N,  471W,  60,  980, XX,  50, NEQ, 0073, 0000, 0035, 0062,    0,    0,  35,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 052, 183N,  473W,  59,  979, XX,  34, NEQ, 0148, 0166, 0078, 0134,    0,    0,  29,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 052, 183N,  473W,  59,  979, XX,  50, NEQ, 0075, 0000, 0028, 0068,    0,    0,  29,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 053, 183N,  474W,  59,  978, XX,  34, NEQ, 0148, 0165, 0089, 0133,    0,    0,  37,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 053, 183N,  474W,  59,  978, XX,  50, NEQ, 0075, 0000, 0000, 0065,    0,    0,  37,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 054, 184N,  475W,  62,  977, XX,  34, NEQ, 0146, 0169, 0093, 0139,    0,    0,  31,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 054, 184N,  475W,  62,  977, XX,  50, NEQ, 0077, 0000, 0038, 0067,    0,    0,  31,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
AL, 01, 2005080100, 03, HWRF, 055, 185N,  477W,  63,  976, XX,  34, NEQ, 0150, 0165, 0101, 0136,    0,    0,  31,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,   -9999,   -9999,   -9999, U, 10, DT, -999
